community,unit_price,hourseSize,fitment,总价
泰华阳光海小区,93118.0,148.2,毛坯,1380.01
幸福珺湾,63490.0,133.88,简装,850.0
同和悦园,42344.0,131.07,简装,555.0
怀德峰景,60220.0,88.51,精装,533.01
碧海君庭,90543.0,89.24,其他,808.01
新世界名镌,75556.0,225.0,毛坯,1700.01
领翔华府,67504.0,84.44,精装,570.0
招商华侨城曦城一二期,106332.0,347.97,毛坯,3700.03
万菱new寓,38653.0,36.22,精装,140.0
鸿荣源·壹方中心|玖誉,141909.0,176.17,精装,2500.01
星航华府,57143.0,119.0,精装,680.0
里仁府,64016.0,88.26,精装,565.01
中海九号公馆二期,72559.0,289.42,毛坯,2100.0
中洲中央公寓,70178.0,163.87,精装,1150.01
领航城领尚花园,67725.0,51.68,精装,350.0
富通V都会,29860.0,66.31,简装,198.0
华联城市全景壹号,61357.0,48.08,精装,295.0
翠景居,55556.0,40.5,精装,225.0
招商华侨城曦城三期,103052.0,252.3,毛坯,2600.0
碧海富通城三期,69034.0,40.56,精装,280.0
庆华花园,51574.0,98.5,其他,508.0
畔山御景花园,51114.0,88.04,其他,450.01
星航华府,56840.0,79.17,其他,450.0
同和悦园,54356.0,86.1,其他,468.01
宏发君域,46467.0,81.78,其他,380.01
中海西岸华府北区,50023.0,87.76,其他,439.0
富通V都会,59645.0,88.86,精装,530.01
弘雅花园雅兰亭四期,64677.0,92.77,简装,600.01
33区商住楼宝安区,44020.0,104.5,精装,460.01
半岛明苑,72290.0,66.4,其他,480.01
第五大道高发西岸花园三期,150795.0,172.42,毛坯,2600.01
星航华府,59504.0,89.07,其他,530.0
绿海名居,71704.0,93.44,其他,670.0
碧海君庭,98783.0,43.53,其他,430.0
宝兴花园,43044.0,99.9,简装,430.01
桃源居十五区,59572.0,87.29,其他,520.0
海涛居,64564.0,67.53,其他,436.0
中粮锦云,47083.0,59.47,精装,280.0
中粮锦云,42879.0,59.47,精装,255.0
合正汇一城,47977.0,43.98,精装,211.0
中海九号公馆一期,113271.0,251.61,毛坯,2850.01
招商华侨城曦城一二期,136776.0,350.94,毛坯,4800.02
招商华侨城曦城一二期,128916.0,465.42,毛坯,6000.01
新世界名镌,85244.0,259.61,毛坯,2213.02
新世界名镌,101425.0,351.0,毛坯,3560.02
华盛盛荟,49853.0,64.19,精装,320.01
兴业华庭,61201.0,109.15,精装,668.01
花样年花乡,106724.0,28.11,精装,300.0
西城上筑花园,121029.0,105.76,简装,1280.0
广兴源圣拿威,100000.0,33.0,其他,330.0
同泰时代中心,25607.0,52.72,精装,135.0
招商华侨城曦城三期,151750.0,362.44,毛坯,5500.03
康达尔山海上城二期,71221.0,89.16,精装,635.01
幸福珺湾,76405.0,89.0,精装,680.0
合正汇一城,47749.0,43.98,简装,210.0
中海西岸华府北区,42636.0,129.0,精装,550.0
深业新岸线一期,99746.0,161.21,精装,1608.01
润恒尚园,70389.0,206.0,简装,1450.01
中信湾上六座,79836.0,87.68,精装,700.0
华丰前海湾,84746.0,83.78,精装,710.0
招商果岭花园,71683.0,76.03,精装,545.01
桃源居七区,44073.0,120.03,精装,529.01
招商果岭花园,73770.0,70.49,精装,520.0
碧海富通城三期,84092.0,130.81,精装,1100.01
西城雅筑,129148.0,100.66,其他,1300.0
凤凰花苑,49284.0,89.28,精装,440.01
白金假日公寓,98162.0,40.24,简装,395.0
新城花园,64286.0,70.0,其他,450.0
花样年花郡,111380.0,37.26,其他,415.0
湖滨花园,85366.0,82.0,其他,700.0
德邻雅筑,77098.0,110.25,精装,850.01
金域豪庭,55845.0,102.07,精装,570.01
星航华府,57311.0,78.52,其他,450.01
星航华府,57419.0,87.08,其他,500.0
碧海富通城五期,81802.0,59.29,其他,485.0
海韵花园,60050.0,97.92,其他,588.01
中信领航,68296.0,117.87,精装,805.0
招商华侨城曦城四期,138883.0,468.02,毛坯,6500.0
招商华侨城曦城五期,146447.0,600.9,毛坯,8800.0
玉湖湾,90642.0,44.13,其他,400.0
俊景园,52531.0,78.05,简装,410.0
中南花园,63032.0,158.65,简装,1000.0
招商华侨城曦城四期,156055.0,416.52,精装,6500.0
恒丰工业城,33231.0,42.13,精装,140.0
万科金色领域,53299.0,153.85,精装,820.01
招商华侨城曦城一二期,106536.0,328.53,精装,3500.03
招商华侨城曦城一二期,101318.0,286.23,毛坯,2900.03
中海西岸华府北区,37612.0,127.62,精装,480.0
雅然居,50396.0,208.35,简装,1050.0
招商华侨城曦城一二期,87643.0,262.43,简装,2300.02
槟城西岸,80136.0,112.31,精装,900.01
合正汇一城,53436.0,52.4,其他,280.0
合正汇一城,53436.0,52.4,其他,280.0
合正汇一城,45603.0,61.4,其他,280.0
华侨城华寓,76555.0,97.97,精装,750.01
TATA公寓,75019.0,26.66,毛坯,200.0
中信领航,69043.0,81.11,其他,560.01
富华花园,53232.0,52.6,其他,280.0
广福大厦,34896.0,96.0,简装,335.0
流塘阳光花园,77389.0,71.07,其他,550.0
桃源居十四区,59276.0,74.23,其他,440.01
大益广场,51131.0,111.48,其他,570.01
庆华花园,53385.0,96.47,其他,515.01
宝田雅苑,74218.0,30.99,其他,230.0
深业新岸线三期,98743.0,151.91,精装,1500.0
华苑楼,42095.0,97.4,简装,410.01
海湾明珠,83538.0,89.78,简装,750.0
中海九号公馆二期,113391.0,194.02,毛坯,2200.01
招商华侨城曦城三期,102583.0,341.19,毛坯,3500.03
中海九号公馆二期,112014.0,178.55,其他,2000.01
登科花园,48016.0,124.96,精装,600.01
花样年花郡,141243.0,53.1,简装,750.0
西荟城智荟中心,35005.0,44.28,其他,155.0
西荟城智荟中心,35244.0,43.98,其他,155.0
锦明花园,60102.0,120.63,其他,725.01
前海铂寓,47006.0,57.44,简装,270.0
桃源居六区,59025.0,169.42,其他,1000.0
万科金色领域,57661.0,121.4,精装,700.0
天福华府,56088.0,85.58,其他,480.0
保利达小行星,42344.0,20.31,其他,86.0
华侨城华寓,84729.0,97.96,精装,830.01
金泓凯旋城一期,93829.0,158.8,精装,1490.0
同泰时代中心,27515.0,52.7,精装,145.0
松茂御龙湾,62119.0,49.1,精装,305.0
前海铂寓,51217.0,78.1,简装,400.0
华侨城华寓,80646.0,97.96,精装,790.01
同泰时代中心,36924.0,65.0,精装,240.01
合正汇一城,42065.0,43.98,简装,185.0
御景水岸花园,78283.0,223.55,简装,1750.02
前海铂寓,62166.0,57.91,精装,360.0
合正汇一城,45507.0,43.95,其他,200.0
合正汇一城,45507.0,43.95,其他,200.0
万菱new寓,42795.0,36.22,精装,155.0
流塘阳光花园,49359.0,70.91,精装,350.0
领翔华府,54267.0,173.22,精装,940.01
松河瑞园二期,37855.0,92.46,简装,350.01
万福人家,49945.0,81.09,精装,405.0
万骏汇商务公寓,31579.0,38.0,精装,120.0
华侨城华寓,98587.0,91.29,精装,900.0
碧海富通城三期,71030.0,112.63,精装,800.01
福城·前海新纪元,66325.0,33.17,精装,220.0
丽沙花都,46447.0,107.65,精装,500.0
联投东方华府一期,38462.0,49.4,其他,190.0
45区综合楼宝安区,45787.0,102.65,简装,470.0
合正汇一城,86345.0,150.56,简装,1300.01
富瑰园,56245.0,78.23,简装,440.0
宏发领域,77425.0,49.08,精装,380.0
鸿荣源禧园,58532.0,90.55,毛坯,530.01
金泓凯旋城二期,111413.0,140.02,简装,1560.0
西城丰和,61026.0,98.32,其他,600.01
合正汇一城,93833.0,76.2,简装,715.01
佳华名苑,106430.0,92.08,精装,980.01
恒丰工业城,26858.0,89.36,简装,240.0
泰华锦绣城,59114.0,81.2,精装,480.01
合正汇一城,62041.0,148.29,精装,920.01
万象新天,68777.0,127.95,精装,880.0
富源商贸中心,55229.0,113.71,精装,628.01
风临洲,79408.0,151.12,简装,1200.01
畔山御景花园,36897.0,63.15,精装,233.0
新锦安雅园三期,75144.0,153.04,简装,1150.0
中粮澜山,64294.0,295.52,毛坯,1900.02
宏发领域,110924.0,225.38,毛坯,2500.01
TATA公寓,143954.0,31.26,简装,450.0
中熙香缇湾,76406.0,164.91,简装,1260.01
泰华豪园,46849.0,117.4,简装,550.01
桃源居十四区,50550.0,124.63,精装,630.0
佳华新村,47681.0,178.27,简装,850.01
兴达华府,47104.0,127.38,精装,600.01
富源商贸中心,54868.0,113.0,简装,620.01
畔山御景花园,30858.0,171.76,简装,530.02
御景水岸花园,79361.0,173.89,精装,1380.01
畔山御景花园,36975.0,88.44,简装,327.01
名城花园,37804.0,78.3,精装,296.01
金泓凯旋城一期,85684.0,158.49,简装,1358.01
香缤广场,66984.0,103.01,精装,690.0
新安中学住宅楼,53192.0,103.4,简装,550.01
第五大道高发西岸花园一期,91284.0,279.35,毛坯,2550.02
怡海楼,24150.0,331.27,简装,800.02
幸福海岸一期,86321.0,106.58,简装,920.01
TATA公寓,71872.0,111.31,精装,800.01
宝兴花园,40266.0,99.34,简装,400.0
天悦龙庭二期,79101.0,275.6,精装,2180.02
御景水岸花园,129611.0,354.91,精装,4600.02
中海九号公馆二期,140009.0,178.56,其他,2500.0
万科金色领域,51713.0,154.7,精装,800.0
富源花园,41757.0,148.48,精装,620.01
73区,30251.0,85.95,精装,260.01
中南花园,52362.0,183.34,简装,960.0
招商华侨城曦城山顶道酒店公寓,70371.0,135.0,精装,950.01
新世界名镌,100239.0,184.56,毛坯,1850.01
文汇花园,54568.0,91.63,简装,500.01
景山花园,39956.0,90.1,简装,360.0
海云轩,51389.0,144.0,精装,740.0
广福大厦,32990.0,97.0,精装,320.0
泰华商业城,55101.0,104.9,简装,578.01
泰华商业城,54992.0,118.2,简装,650.01
熙龙湾一期,127243.0,226.34,精装,2880.02
31区前进一路162号,38919.0,102.78,简装,400.01
宝民花园,60976.0,98.4,简装,600.0
联投东方华府一期,37450.0,49.4,精装,185.0
招商华侨城曦城一二期,98422.0,284.49,精装,2800.01
天御,116722.0,162.78,精装,1900.0
新锦安雅园一期,62978.0,141.32,简装,890.01
中海九号公馆二期,79394.0,138.55,精装,1100.0
新安湖花园,57138.0,115.51,精装,660.0
金石雅苑,52762.0,121.3,精装,640.0
常福楼,69415.0,93.64,简装,650.0
阳光新居,62314.0,110.41,精装,688.01
洪福雅苑,44992.0,244.49,精装,1100.01
万菱new寓,46875.0,64.0,精装,300.0
万福人家,50624.0,55.31,简装,280.0
宝华花园,48678.0,94.5,简装,460.01
万科金色领域,57284.0,122.2,精装,700.01
泰华明珠,64927.0,80.09,精装,520.0
文汇花园,51707.0,106.37,其他,550.01
宝民花园,53933.0,89.0,其他,480.0
招商华侨城曦城一二期,102351.0,283.34,精装,2900.01
深业沙河U中心,28582.0,59.48,精装,170.01
富通V都会,44118.0,68.0,精装,300.0
恒丰工业城,39249.0,35.67,简装,140.0
雅乐居,55418.0,32.12,简装,178.0
幸福珺湾,77186.0,88.1,简装,680.01
恒丰工业城,48799.0,13.32,简装,65.0
富通蟠龙居,53242.0,150.26,精装,800.01
新锦安雅园三期,59467.0,198.43,其他,1180.0
畔山御景花园,41403.0,82.12,精装,340.0
畔山御景花园,73989.0,60.82,精装,450.0
黄金大厦,51423.0,248.92,简装,1280.02
华联城市全景壹号,66667.0,48.0,简装,320.0
畔山御景花园,38462.0,78.0,其他,300.0
万象新天,80637.0,96.73,简装,780.0
第五大道高发西岸花园三期,86235.0,185.54,精装,1600.0
中洲中央公寓,79745.0,118.88,其他,948.01
君成雍和园,80420.0,89.53,精装,720.0
幸福珺湾,61844.0,134.21,精装,830.01
恒丰工业城,34326.0,28.55,简装,98.0
35区住宅楼,45877.0,97.0,简装,445.01
洪福雅苑,51731.0,125.65,其他,650.0
恒丰工业城,29773.0,28.55,精装,85.0
万骏汇商务公寓,96575.0,37.07,简装,358.0
深业沙河U中心,30509.0,59.0,简装,180.0
富华花园,43810.0,105.0,其他,460.0
中粮锦云,49647.0,58.01,简装,288.0
东江豪苑,53704.0,126.62,简装,680.0
龙翔山庄,48066.0,384.89,精装,1850.01
龙翔山庄,59758.0,384.89,精装,2300.03
龙翔山庄,59758.0,384.89,精装,2300.03
华海澜湾,68091.0,161.55,其他,1100.01
73区,30247.0,85.96,其他,260.0
锦明花园,69875.0,119.93,精装,838.01
新世界名镌,73644.0,258.0,精装,1900.02
兴达华府,47030.0,127.58,精装,600.01
怀德公元,58797.0,87.59,精装,515.0
福永花园,32164.0,102.6,精装,330.0
龙翔山庄,31393.0,286.69,精装,900.01
冠城世家,75758.0,148.5,其他,1125.01
熙龙湾一期,150089.0,198.55,精装,2980.02
海湾明珠,59557.0,92.35,简装,550.01
幸福海岸二期,87524.0,174.81,精装,1530.01
华侨城四海云亭,44958.0,129.01,精装,580.0
中熙香缤山,78741.0,88.9,精装,700.01
立新湖花园,30838.0,190.68,简装,588.02
佳华名苑,98414.0,81.29,精装,800.01
合正汇一城,84798.0,82.55,精装,700.01
33区商住楼宝安区,46934.0,84.8,精装,398.0
畔山御景花园,45669.0,76.64,精装,350.01
联投东方华府一期,35075.0,67.0,精装,235.0
石鸿花园,54334.0,156.44,精装,850.0
中海西岸华府北区,43335.0,87.69,精装,380.0
阳光新居,38041.0,110.41,精装,420.01
康达尔山海上城,78054.0,87.12,精装,680.01
金海华府,71438.0,82.59,精装,590.01
怀德公元,57472.0,87.0,精装,500.01
万象中心,51537.0,50.45,简装,260.0
兴华花园,44695.0,111.87,简装,500.0
财富港大厦,64146.0,59.24,精装,380.0
财富港大厦,65597.0,57.93,精装,380.0
万科金色领域,55333.0,104.82,精装,580.0
宏发前城,90879.0,88.03,精装,800.01
领翔华府,60259.0,174.25,简装,1050.01
金景豪苑,57210.0,137.74,精装,788.01
宝田雅苑,72605.0,30.99,精装,225.0
碧海名园,55446.0,101.0,其他,560.0
泰华君逸世家,96484.0,46.64,其他,450.0
桃源居十一区,73435.0,108.94,精装,800.0
31区农贸市场,39128.0,95.84,简装,375.0
金石雅苑,47036.0,123.31,精装,580.0
幸福珺湾,88862.0,65.27,简装,580.0
尚都二期,98961.0,141.47,简装,1400.0
华安苑,50831.0,78.3,简装,398.01
桃源居十六区,53368.0,69.33,简装,370.0
招商果岭花园,76628.0,83.26,精装,638.0
金泓凯旋城一期,107289.0,144.47,精装,1550.0
同泰时代中心,38765.0,76.1,其他,295.0
松茂御龙湾,75167.0,139.69,其他,1050.01
桃源居十一区,65569.0,137.26,精装,900.0
花样年花郡,109870.0,58.16,精装,639.0
碧海富通城一期,66466.0,129.39,精装,860.0
康达尔山海上城,75519.0,72.83,精装,550.0
兴达华府,47030.0,127.58,精装,600.01
凤凰雅居,53226.0,101.08,简装,538.01
鸿隆广场,76349.0,48.2,精装,368.0
西荟城三期,55971.0,123.28,精装,690.01
富盈门,55567.0,102.58,简装,570.01
33区商住楼宝安区,44020.0,104.5,简装,460.01
泰华阳光海小区,88924.0,140.57,精装,1250.0
花样年花乡,111191.0,27.88,简装,310.0
威文大厦,52814.0,142.01,精装,750.01
福中福花园二期,57762.0,83.1,简装,480.0
松涛花园二期,37348.0,77.65,其他,290.01
松涛花园二期,36000.0,80.0,其他,288.0
深业沙河U中心,30334.0,59.34,其他,180.0
恒丰工业城,33562.0,73.0,其他,245.0
宝田雅苑,67529.0,51.83,精装,350.0
花样年花乡,105358.0,28.0,其他,295.0
集信大厦,37872.0,110.9,精装,420.0
宏发前城,106925.0,135.61,其他,1450.01
碧海富通城一期,83529.0,119.72,精装,1000.01
裕安楼,50791.0,88.6,其他,450.01
花样年花乡,111141.0,37.79,其他,420.0
招商华侨城曦城一二期,105801.0,330.81,其他,3500.0
豪城馨庭居,59651.0,133.78,其他,798.01
合正汇一城,53436.0,52.4,其他,280.0
天骄世家,61874.0,106.67,简装,660.01
广兴源圣拿威,99578.0,33.14,其他,330.0
金域豪庭,61854.0,84.07,简装,520.01
金域豪庭,61883.0,84.03,简装,520.0
招商果岭花园,65764.0,76.03,其他,500.0
华盛盛荟,54113.0,55.44,其他,300.0
碧海富通城三期,72099.0,41.61,精装,300.0
丽晶国际,89699.0,105.91,简装,950.0
滨海春城,67602.0,79.88,其他,540.0
松河瑞园二期,57188.0,89.18,其他,510.0
金域豪庭,49996.0,117.61,简装,588.0
天骄世家,58693.0,107.34,其他,630.01
文汇花园,56624.0,93.6,简装,530.0
凤凰雅居,81022.0,45.05,其他,365.0
同和悦园,53530.0,89.67,简装,480.0
富通好旺角一期,85860.0,76.87,其他,660.01
宝安山庄,37454.0,104.13,其他,390.01
海乐花园,68879.0,87.11,其他,600.0
永安商业城,38054.0,113.0,其他,430.01
桃源居七区,46839.0,153.72,简装,720.01
领航城领秀花园,65169.0,89.0,其他,580.0
山语华庭,67771.0,140.18,其他,950.01
鸿隆广场,86418.0,48.37,其他,418.0
中海西岸华府北区,48875.0,77.75,其他,380.0
中海西岸华府南区,60484.0,54.56,其他,330.0
中粮幸福花园,86510.0,39.88,精装,345.0
碧海富通城二期,76740.0,75.58,其他,580.0
幸福珺湾,67225.0,133.88,精装,900.01
合正汇一城,51488.0,52.44,其他,270.0
福华大厦,33986.0,117.11,其他,398.01
万象新天,76724.0,84.72,其他,650.01
领航城领秀花园,69678.0,80.37,其他,560.0
万科翡丽郡一期,57675.0,88.08,其他,508.0
灵芝新村前进市场,81048.0,80.2,其他,650.0
碧海富通城二期,71530.0,98.7,简装,706.0
御龙居,54429.0,135.04,精装,735.01
翠景居,46622.0,35.82,其他,167.0
桃源居六区,53742.0,147.0,精装,790.01
桃源居十四区,45832.0,113.46,其他,520.01
鸿隆广场,76494.0,48.37,精装,370.0
中海西岸华府北区,47589.0,77.75,其他,370.0
中海西岸华府北区,49075.0,108.0,精装,530.01
尚都二期,96576.0,100.44,其他,970.01
白金酒店公寓,77707.0,37.32,其他,290.0
金港华庭,57765.0,37.22,其他,215.0
白金假日公寓,87097.0,43.4,其他,378.0
白金假日公寓,94471.0,43.4,其他,410.0
满京华云晓公馆,55944.0,97.42,其他,545.01
福城·前海新纪元,62284.0,57.8,精装,360.0
中信领航,73598.0,65.22,其他,480.01
滨海春城,76434.0,86.35,其他,660.01
满京华云著二期,52508.0,76.18,其他,400.01
畔山御景花园,49387.0,88.08,其他,435.0
万骏汇商务公寓,34382.0,40.72,精装,140.0
万骏汇商务公寓,32311.0,37.14,精装,120.0
福城·前海新纪元,63246.0,57.87,精装,366.0
保利达小行星,43503.0,35.63,其他,155.0
领航城领尚花园,65790.0,51.68,精装,340.0
天悦龙庭一期,86786.0,126.75,精装,1100.01
御景水岸花园,114465.0,223.65,精装,2560.01
佳华新村,51156.0,154.43,简装,790.0
白金酒店公寓,53555.0,41.08,其他,220.0
华苑,62050.0,59.63,精装,370.0
中海西岸华府北区,43981.0,109.14,精装,480.01
卡罗社区,89514.0,34.52,精装,309.0
海雅缤纷城,96566.0,72.49,精装,700.01
里仁府,54462.0,119.35,精装,650.0
都市翠海华苑,152112.0,38.13,其他,580.0
创业二村,84567.0,85.14,其他,720.0
满京华云著一期,54403.0,89.15,其他,485.0
富通好旺角一期,135800.0,45.14,其他,613.0
雅涛花园,61757.0,89.06,精装,550.01
华侨城四海云亭,51148.0,87.98,其他,450.0
万象中心,40244.0,41.0,其他,165.0
宏发前城,95244.0,87.67,其他,835.0
桃源居十四区,61225.0,98.0,其他,600.0
国雄楼,45834.0,62.4,其他,286.0
熙龙湾二期,139795.0,257.52,其他,3600.0
华联城市全景壹号,82492.0,48.49,其他,400.0
华联城市全景壹号,82509.0,48.48,其他,400.0
华联城市全景壹号,78978.0,51.66,其他,408.0
畔山御景花园,46973.0,76.64,精装,360.0
中海西岸华府南区,52052.0,76.27,其他,397.0
满京华云著二期,54519.0,86.21,其他,470.01
弘雅花园第二期,506.0,10871.0,其他,550.07
万象中心,41903.0,44.15,其他,185.0
凤凰雅居,60920.0,75.51,其他,460.01
中信领航,69003.0,37.68,其他,260.0
金泓凯旋城一期,110318.0,79.77,其他,880.01
领航城领秀花园,64517.0,89.9,其他,580.01
桃源居五区,67514.0,162.93,精装,1100.01
花样年花乡,106495.0,38.03,简装,405.0
幸福珺湾,85121.0,88.11,简装,750.0
百合山庄,42891.0,93.26,简装,400.0
金地龙城中央二期,24081.0,68.52,精装,165.0
远洋新干线一期,42432.0,78.95,精装,335.0
荣德国际ECC,36828.0,58.38,精装,215.0
中海康城国际一期,39566.0,159.23,精装,630.01
桂芳园五期,40705.0,72.72,简装,296.01
THETOWN乐城,45578.0,51.78,简装,236.0
雅豪祥苑,30463.0,96.84,精装,295.0
中南明珠苑,39578.0,75.8,简装,300.0
加洲花园,42674.0,74.52,简装,318.01
宇宏健康花城,63835.0,86.16,精装,550.0
